id,name,height,date_of_birth,known_for_movies
nm1021163,Greg Behrendt,150,21-07-1963,
nm10211957,Ranjit Bawa,150,,
nm1021220,Alison Palmer Bourke,150,,
nm10219440,Carolyn Eby,150,,
nm10221623,Texas Joe Foster,150,,
nm1022330,Dionissis Tsaknis,150,12-10-1954,
nm1022334,Hatsuki Tsuji,150,03-05-1905,
nm1022383,Thanasis Viskadourakis,150,,
nm1022455,Benh Zeitlin,84,14-10-1982,
nm1022843,John Lacques,150,,
nm1022934,Massimiliano Rossi,150,,
nm10229764,Sofia Gershevich,150,,
nm10229765,Varvara Pahomova,150,,
nm10229766,Alexandra Bustryzhickaya,150,,
nm10231111,Marko Cicic,150,,
nm10231112,Danijela Beganovic,150,,
nm1023127,Jenny Wade,84,06-10-1980,
nm10234979,Bagdaulet Sagindikov,150,,
nm10238985,Karla Avaz,150,,
nm1023932,Raqesh Bapat,150,01-09-1978,
nm1024046,Jules Bruff,84,10-01-1973,
nm1024101,Priyanshu Chatterjee,84,20-02-1973,
nm1024183,Stéphane De Groodt,84,03-03-1966,
nm1024193,Timothy Lee DePriest,150,,
nm1024264,Julie Ann Emery,84,,
nm1024314,Marie-Sophie Ferdane,150,,
nm1024345,Fujiko,84,05-03-1980,
nm1024692,Dong-gyu Ahn,150,,
nm10250712,Annabrith Heinmaa,150,,
nm10250713,Maria Annus,150,,
nm1025262,Deepak Shirke,150,,
nm10256883,Nana,150,,
nm10258802,Sudheer Konderi,150,,
nm10258803,Ahmed Hashimi,150,,
nm10258804,Imen Tablusi,150,,
nm1026067,Lloyd Harvey,150,,
nm10261192,Galyna Khoma,150,,
nm10261193,Volodymyr Karkovsky,150,,
nm1026161,Dan Payne,84,04-08-1972,
nm10262599,Rehan Jani,150,,
nm1026427,Michelle Ruben,150,15-09-1970,
nm1026561,Marcel Vaid,150,,
nm10267419,Rigge Diamond,150,,
nm1027293,Aishwarya,150,,
nm1027812,Alice Ansara,150,,
nm1027847,Samaire Armstrong,84,31-10-1980,
nm1027891,Theo Avgerinos,84,22-09-1978,
nm10280694,Ana Javakishvili,150,,
nm10280717,Giorgi Tsereteli,150,,
nm10282436,Sarm Heng,150,,
nm1028264,Cathy Boquet,150,,
nm1028302,Jason Bourque,84,06-09-1972,tt5352846
nm1028466,Jesse Camacho,150,29-05-1991,
nm1028513,Clark Carmichael,150,,"tt1302006,tt8591260"
nm1028580,Tae-Hyun Cha,84,25-03-1976,
nm1028642,Hong-il Choi,150,,"tt9225192,tt7243686,tt9174388"
nm1029210,Yannis Economides,150,20-05-1905,
nm10292302,Chai,150,,tt9358120
nm10293478,Harry Antonucci,150,,
nm1029367,Julia Faure,150,,
nm1029405,Shaneye Ferrell,150,,
nm10294449,Romina Bentancur,150,,
nm10294450,Federico Morosini,150,,
nm10296483,Barny,150,,
nm1029885,Saadet Gürses,150,26-02-1958,
nm10302019,Karen Sigrid Arild Albrechtsen,150,,
nm1030244,Chukwudi Iwuji,150,28-05-1905,tt4425200
nm10303280,Soner Türker,150,,
nm1030346,Elmir Jukic,150,,tt3497596
nm1030373,Reema Kagti,150,,"tt6173990,tt2395469"
nm1030391,Irshad Kamil,150,,tt5997666
nm1030409,Gábor Karalyos,150,25-01-1980,
nm1030523,Ju-hyuk Kim,84,03-10-1972,tt7095654
nm10306905,Diomaye Augustin Ngom,150,,tt8185374
nm1030706,Jae-young Kwak,150,22-05-1959,
nm1030819,Hee Jae,84,25-05-1980,
nm10309028,Arswendy Bening Swara,150,,tt10495746
nm10309111,Joon-Bum Kim,150,,"tt4374286,tt5836246,tt6479534"
nm1030925,Carlo Ljubek,84,21-05-1976,tt5089068
nm10310203,Simon Frühwirth,150,,tt8974586
nm10310475,Kwan-Woo Jo,150,,tt6985200
nm10310487,Kap-Soo Han,150,,
nm10311422,Lasha Abuladze,150,,tt7565614
nm1031216,Djolof Mbengue,150,,
nm1031246,Lucky McKee,84,01-11-1975,
nm1031332,Francesco Miccichè,150,,
nm1031611,Clayton Nemrow,84,15-12-1965,
nm10316503,Meira Anastasia,150,,"tt8233368,tt7777974"
nm1031723,Johnny O Reilly,150,,tt2476294
nm1032034,Myles Pollard,84,04-11-1972,tt5091014
nm1032208,Autumn Reeser,84,21-09-1980,
nm1032435,Yannis Sakaridis,150,,tt6151714
nm10325531,Ciccio Manassero,150,,tt9435162
nm1032596,Seema G. Nair,150,,tt6201292
nm1032614,Reema Sen,84,29-10-1981,
nm1032754,Chris Sivertson,150,,
nm1032795,Clayton Snyder,84,09-09-1987,
nm10328250,Prabunath,150,,tt8176054
nm1032916,Pekka Strang,84,23-07-1977,tt5226984
nm10329402,Ghalil Biada,150,,tt8974368
nm1033018,Misato Tachibana,84,09-01-1981,
nm1033048,Toshiyuki Tanigawa,150,,
nm1033057,Mikhail Tarabukin,84,29-06-1981,
nm10333548,Eliza Brady-Girard,150,,tt7334342
nm10334193,Subenja Pongkorn,150,,tt4747380
nm10334194,Sunun Phuwiset,150,,tt4747380
nm10334195,Chutipha Promplang,150,,tt4747380
nm10334196,Tanyarat Kongphu,150,,tt4747380
nm1033517,Ariel Vromen,150,14-02-1973,tt5968274
nm10335518,Veronika Arora,150,,
nm1033667,Michael Winnick,150,,tt6197494
nm10336713,Om Ahire,150,,tt8873348
nm10336727,Rohit Aryan,150,,tt8873348
nm1033683,Agnieszka Wojtowicz-Vosloo,150,,
nm1033932,Balaji,150,,tt9053416
nm10340272,Aiden Tetro,150,,tt8387464
nm1034172,Zsolt Nagy,150,26-04-1976,tt5247768
nm10341796,London Deverona,150,,tt8420952
nm1034214,Philip Ray,150,,
nm1034345,Paula Castaño,84,,tt6349302
nm1034352,Anne Curtis,84,17-02-1985,
nm1034909,Robert Vaughn,150,,tt5889292
nm1034965,Bryan Greenberg,84,24-05-1978,
nm10350063,Yuke Ma,150,,tt9490414
nm1035029,Pedro Almendra,150,,tt8095076
nm1035160,Tyreese Burnett,150,06-02-1975,
nm10351985,Henna Chopra,150,,
nm10351986,Anjali,150,,
nm10351991,Aditya,150,,
nm10351995,Nalla Balu,150,,
nm10351996,Akshay,150,,
nm10352011,Sreenu Babu,150,,
nm10352906,Sarjano Khalid,150,,"tt8638640,tt8513044"
nm1035500,Kyle Hebert,84,14-06-1969,
nm1035622,Ibrahim Koma,84,05-11-1987,tt4936122
nm1035643,Frederick Lau,84,17-08-1989,
nm10356433,Devika Sanjay,150,,tt8286926
nm1035662,Matt Lindquist,150,,tt4294970
nm10356926,Rebeca Anghel,150,,tt6797946
nm1035718,Michael G. Mathis,150,,
nm1036050,Shaun Sipos,84,30-10-1981,
nm1036127,Branko Tomovic,84,17-06-1980,tt5089068
nm10361786,Saara Deva,150,,
nm1036574,Silas Howard,150,,
nm1036659,Bárbara Lennie,150,20-04-1984,"tt4964788,tt6040806"
nm10369087,Kyeong-Taek Lim,150,,tt9535950
nm10369868,Andrey Mironov-Udalov,150,,tt9598172
nm1037141,Gi-yeong Lee,150,,
nm10372456,Sabrina Rochelle Kalangie,150,,tt9543488
nm10372699,Alireza Mirsalari,150,,tt7897468
nm10372700,Morvarid Kashiyan,150,,tt7897468
nm1037454,David Hickey,84,05-06-1963,tt3843748
nm1037507,Elisabeth Scharang,150,03-02-1969,
nm10376757,Tamyka White,150,,
nm10377638,Batuhan Zeybek,150,,tt10658960
nm1037826,Fabián Forte,150,06-08-1974,
nm1038027,Nicolas Monette,150,,
nm1038286,Jonathan Sobol,150,,tt6782276
nm1038319,Chris Cowles,150,,tt2531344
nm1038485,Kimberly Woods,84,,tt5639410
nm10387711,Patricia Mouchon,150,,tt8633950
nm10387712,Khoukha Boukherbache,150,,tt8633950
nm10387713,Bérangère Toural,150,,tt8633950
nm10387714,Patricia Guery,150,,tt8633950
nm1038878,Pedro Rivero,150,22-05-1905,tt5004766
nm10390708,Sam Dodd,150,,tt6601502
nm10390744,Ahmed Adel,150,12-01-2000,tt6146586
nm1039140,Masayuki Suzuki,150,,
nm1039311,Bujar Asqeriu,150,13-08-1956,
nm10394206,Adhin Abdul Hakim,150,,tt10883272
nm1039438,Zaida Bergroth,150,,
nm1039461,Tara Birtwhistle,150,,
nm10395174,Lupa Mabuze,150,,tt6424768
nm10395175,Leo Rabelo,150,,tt6424768
nm10395866,Tom Mercier,150,,tt7016254
nm10397133,Yezhou Han,150,,tt9596638
nm10397517,Antonio Heredia,150,,tt7485508
nm10397982,Maria Melnikova,150,,tt9598172
nm10400366,Akhil,150,,
nm1040365,Brandon T. Jackson,84,07-03-1984,
nm1040396,Seok-yong Jeong,150,,
nm1040417,Polona Juh,150,02-06-1971,
nm1040419,Shun Oguri,84,26-12-1982,tt5805470
nm10404285,Anil Thota,150,,
nm10404528,Manju Chhetri,150,,
nm10404530,Mahendra Bajgai,150,,
nm10404533,Binita Gurung,150,,tt6940696
nm1040501,Myeong-jong Kim,150,,
nm1040587,Hae-hyo Kwon,84,06-11-1965,"tt6462506,tt8725958"
nm10406294,Angelica Elli,150,,tt8660788
nm10406295,Bianca Usai,150,,tt8660788
nm10406540,Tania,84,06-05-1993,"tt8665634,tt9390254,tt8908048"
nm1040657,Rosamond Lehmann,150,03-02-1901,
nm10406811,Yorgosz Goletsas,150,,tt7718114
nm10406812,Bouquet Gergely,150,,tt7718114
nm10406813,Pokorni Ábel,150,,tt7718114
nm1040773,Heiward Mak,150,,
nm1041023,Navid Negahban,84,02-06-1968,"tt1413492,tt6139732"
nm10414955,Lucia Dimitra Xypteras,150,,tt9783778
nm1041558,Arturs Skrastins,150,18-09-1974,tt5697990
nm1041596,Rafael Spregelburd,150,03-04-1970,
nm1041607,Lorraine Stanley,150,28-06-1976,
nm1041980,Cary Woodworth,150,,
nm1041999,Hae-jin Yoo,84,04-01-1970,tt6878038
nm1042371,Michael Greenspan,150,,
nm10424777,Ömer Basdogan,150,,"tt10263320,tt6426234"
nm10426269,Gianna Jacobs,150,,"tt10608842,tt9659470"
nm10426271,Alexis Beacher,150,,"tt9659470,tt10608842"
nm10427036,Rhys Stone,150,,
nm1042831,Philip Hersh,84,,tt6742252
nm1042903,Sam Littlefield,150,,
nm10429120,Raju Saravanan,150,,tt9665400
nm1042939,Martin Matte,150,14-04-1970,
nm10430587,Max Reeves,84,,tt10364402
nm1043164,La La Anthony,84,25-06-1983,
nm1043186,Dave Wittenberg,150,01-09-1971,
nm1043223,Lisa Benner,150,,tt3496790
nm1043338,Michelle Jenner,84,14-09-1986,
nm10433634,Rangaraj Pandey,150,,
nm1043415,Danna Paola,84,23-06-1995,
nm10436203,Abhinav Thakur,150,,
nm10436204,Pratap Saurabh,150,,tt9680166
nm10436205,Preetyka Chauhan,150,,tt9680166
nm10436206,Pradeep Sharma,150,,tt9680166
nm1043935,Adam Hampton,150,,tt6710826
nm1044237,Andrejs Ekis,150,,tt7424410
nm10443374,Abhishek Dixit,150,,tt9319812
nm10443784,Tintrinai Thikhasuk,150,,
nm10446041,Armagan Baysal,150,,
nm10446100,Abi Hassan,150,,tt9239882
nm1044641,Michaël Abiteboul,150,,
nm1044678,Phie Ambo,150,06-12-1973,
nm1044690,Aino Annuddin,150,,
nm10447637,Malte Bündgen,150,,tt6353076
nm1044875,Shirley Bousquet,150,05-03-1976,
nm1044936,Saskia Burmeister,84,12-02-1985,
nm1045029,Puru Chibber,150,,tt6265988
nm10450610,Fernando Ramos,150,,tt7336470
nm10450611,Luis Enrique de Tomás,150,,
nm1045682,Gyu-su Jeong,84,05-09-1957,
nm1045684,Jae-yeong Jeong,150,21-11-1971,
nm1045685,Jin-young Jung,84,16-10-1964,
nm10457571,Aritra Sengupta,150,02-04-1992,"tt10651188,tt10585038"
nm10458030,Matt Guidry,150,,
nm1045839,Hyo-Jin Kong,84,04-04-1980,
nm10458916,Maksim Al-Names,150,,"tt6964554,tt5629524"
nm1045937,Joon-ik Lee,150,21-09-1959,tt6903980
nm1045944,Seo-jin Lee,84,30-01-1973,
nm10459591,Yicong Zhang,150,,tt9742422
nm1046050,Mait Malmsten,150,06-09-1972,
nm1046097,Rachel McAdams,84,17-11-1978,
nm1046242,Yûji Mutô,150,,
nm10463256,Kim Byung-Ok,150,,
nm10463257,Kim Ha-Na,150,,
nm10463299,Da-Eun,150,,
nm1046383,Erto Pantoja,150,13-05-1905,
nm10464024,Shijia Huang,150,,tt3401962
nm10464357,Mathew Thomas,150,,tt8413338
nm10464505,Phantira Pipityakorn,150,,
nm10464506,Sapol Assawamunkong,150,,
nm10464647,Subhomoy Chatterjee,150,,tt9179414
nm10464751,Chelsea Bella,150,,
nm10464754,David Cazeres,150,,
nm10464757,Lori Bocanegro,150,,
nm1046493,Dana Pupkin,150,,
nm1046566,Dustin Rikert,84,01-08-1974,tt9021234
nm10466616,Anish,150,,tt7458714
nm10466620,Aditya Alluri,150,,tt7458714
nm10466631,Anusha,150,,tt7458714
nm10466646,Abel,150,,tt7458714
nm1046776,Sae-kil Shin,150,,
nm1046846,Seung-heon Song,84,05-10-1976,
nm1046890,Chadd Stoops,150,,
nm10468913,Richard Harris,150,,
nm10468914,Jasmine Kaur,150,,
nm10469116,Nisarg Trivedi,150,,tt9531094
nm10471867,Aloknath Pathak,150,,tt9680166
nm1047193,Won Bin,84,10-11-1977,
nm1047252,Marko Zaror,84,10-06-1978,
nm1047988,Myung-Min Kim,150,08-10-1972,
nm10479922,Malena Irusta,150,,tt9789686
nm1048058,Reed McGowan,150,,
nm10482153,Nanjil Sampath,150,,tt9049540
nm10482436,Erkebulan Dairov,150,,tt9795368
nm10488634,Rui Frati,150,,
nm10489500,Adolfo Savilvino,150,,tt8346446
nm10490752,Sayantani Guhathakurta,150,,"tt8396096,tt7822320"
nm10491139,Inna Gorbachyova,150,,tt9624470
nm10491688,Orhan Gencer,150,,tt7037156
nm10493975,Sadegh Azizjahan,150,,"tt7915554,tt6217564,tt6211418"
nm1049433,Lenny Abrahamson,84,30-11-1966,
nm1049968,In-kwon Kim,84,20-01-1978,
nm1050024,Soraya Khoury,150,,
nm1050097,Isaki Lacuesta,150,28-05-1905,tt6157294
nm1050125,Jung-Jin Lee,84,25-05-1978,
nm1050216,Dean McKendrick,150,,tt7144296
nm10503795,Uria Hayik,150,,
nm1050535,Salvador Simó,150,,"tt7336470,tt1790809"
nm1050671,Jeremy Ray Valdez,84,10-07-1980,
nm10509441,Andrew Black,150,27-05-1905,
nm10510821,Mariano Lopez Seoane,150,,
nm10510822,Helen Celia Castro-Wood,150,,
nm1051185,Nathan Stephenson,84,27-07-1986,
nm10512051,Felix Lemburo,150,,
nm10516440,Thomas Beckman,150,,
nm10517179,Bo Lundmark,150,,
nm10517183,Ánne Biret Somby,150,,
nm10517463,Mamoudou Camara,150,,tt8264546
nm10520199,Andrei Indreies,150,,
nm10520200,Jean-Baptiste Heuet,150,,
nm10520202,Catalin Morar,150,,
nm10520204,Cedric Henquez,150,,
nm10520206,Cedric Maturana,150,,
nm1052089,Lars-Gunnar Aronsson,150,,
nm1052094,Ayla Arslancan,150,16-04-1936,
nm10522250,Swapnaneel Jaykar,150,,
nm10522941,Mahmoud Azim,150,,
nm1052596,Mohamed Henedi,84,15-05-1905,
nm1052666,Will Janowitz,84,25-05-1980,
nm1052791,Pascal Laugier,150,,tt6195094
nm10529303,Adam Bin Amiruddin,150,,
nm10529304,Ahmad Razuri bin Roseli,150,,
nm10529305,Syed Nurfaiz Khalid bin Syed Ibrahim,150,,
nm10529306,Asyiela Putri Bt Azhar,150,,
nm10529307,Mohd Amir Asyraf Bin Mohd Noor Rashid,150,,
nm10529308,Irfan Fahim Bin Mohd Irman,150,,
nm10529309,Ahmad Mawardi Bin Abdul Rahman,150,,
nm10532693,Aswani Kumar V.,150,,
nm10532694,Vimal Krishna,150,,tt9903716
nm1053332,Josh Quong Tart,150,18-09-1975,
nm1053380,Johann Urb,84,24-01-1977,
nm1053492,Ana Zins,84,28-01-1964,
nm10537855,Bhavesh Kumar,84,,tt10816510
nm1053972,Casey Hirsch,150,,
nm10541277,Lennart Falk,150,,
nm1054376,Lars Henning,150,29-05-1905,tt5490470
nm1054473,Manish Acharya,150,14-06-1967,
nm1054636,Bailey Kobe,150,,tt4132190
nm1054648,Amanda Lawrence,84,,tt2527336
nm1055050,Orhan Aydin,150,05-06-1961,tt5988370
nm1055105,Madhur Bhandarkar,150,26-08-1966,
nm1055187,Vivien Cardone,84,14-04-1993,
nm1055413,Michael Fassbender,84,02-04-1977,
nm1055516,Kirill Grebenshchikov,84,22-06-1972,tt6966538
nm10557796,Sneha Babu,150,,tt9354674
nm1056089,Nada Rocco,150,15-09-1947,
nm10562494,Hiiro Ishibashi,150,,
nm10563726,Contract Job,150,,
nm1056485,Paul Conway,150,,
nm10564887,Kelvin Mutuku Ndinda,150,,
nm1056539,William Wayne,150,,tt2311530
nm1056714,Tim Swain,150,,tt0339091
nm1056798,Andonis Anthony,84,,tt5665022
nm1056915,Marko Jocic,150,,tt8490744
nm1057010,Bart Ruspoli,84,08-11-1976,tt7652452
nm1057047,Jonathan Togo,84,25-08-1977,tt5665256
nm10571964,Salah Ben Saleh,150,,
nm10571965,Bouchaib Semmak,150,,
nm10571966,Mohammed Nouaimane,150,,
nm10575998,Riya Suman,84,,tt8590992
nm10578895,Muhammad Khan,150,,tt8900302
nm10578896,Raditya Evandra,150,,tt8900302
nm10578897,Rianto,150,,
nm1057932,Jonathan Bennett,84,10-06-1981,
nm1058007,Dragos Bucur,84,13-06-1977,tt5566714
nm10580539,Ariel Aguilera,150,,
nm1058257,Ivaylo Dzhambazov,150,26-08-1959,
nm1058259,G.J. Echternkamp,150,,
nm10583375,Abhishek Deshmukh,150,,
nm10587636,Estefania Tejeda,150,,
nm1058880,Esme Madra,150,,
nm1058940,Scoot McNairy,84,11-11-1977,
nm1058987,Kenneth Mitchell,84,25-11-1974,
nm10590393,Satyajit Ganu,150,,tt8055888
nm1059060,Vlad Nemes,150,,
nm1059103,Vivek Oberoi,84,03-09-1976,
nm1059107,Meral Oguz,150,,
nm1059126,Ingrid Cielo Ospina,150,,
nm1059148,Cheol-min Park,150,18-01-1967,
nm10592417,T. Arul Ezhilan,150,,
nm10592418,Marudhu Mohan,150,,
nm10592419,Mk Mani,150,,
nm10592896,Sritha Chandana,150,,
nm10593579,Mohsin Ejaz,150,,
nm1059360,Aysenil Samlioglu,150,20-03-1956,"tt7447304,tt6214084"
nm1059365,Lukman Sardi,150,14-07-1971,
nm1059413,Hyeon-jin Seo,150,,
nm1059441,Osamu Shoji,150,06-09-1932,
nm1059740,Parkpoom Wongpoom,150,23-09-1978,tt9021140
nm10599047,Katarzyna Chojnacka,150,,tt8830002
nm10607439,Emilie Yili Kang,150,,tt9235038
nm1060894,Dan McMellen,150,,
nm1060975,Keiichi Hara,150,24-07-1959,
nm1060986,Luis Prieto,150,,tt1458169
nm1060997,Pedro Amorim,150,01-12-1977,tt5813948
nm10611486,Andrea Santamaria,150,,
nm10611487,India Coenen,150,,
nm10615860,Paul Robertson,150,,
nm1061704,Jonas Grey,150,,
nm1061914,Darren Andrichuk,150,,tt3370702
nm1061997,Rodrigo Bolzan,150,,tt8660600
nm1062403,Katsuo Inoue,150,,
nm1062423,Jae-eun Jeong,150,01-01-1969,
nm10625383,Daniel Markowicz,150,,"tt8857666,tt4119208"
nm10625853,Vardhan,150,,"tt8071688,tt10452466"
nm10627460,Tatiana Delaunay,150,,
nm1062836,Nebojsa Radosavljevic,150,21-09-1966,
nm10630117,Keira Bennett,150,,
nm1063029,Kishô Taniyama,150,11-08-1975,
nm10631813,Anat Ravnitzki,150,,
nm1063395,Chris Raab,84,21-05-1980,
nm1063422,Laurence Saunders,84,,tt4263780
nm10635062,Alisha Authbehari,150,,tt6042062
nm1063597,Maja Schöne,84,29-05-1905,
nm1064048,Nikolaj Arcel,150,25-08-1972,tt1648190
nm10641642,Amadou Mbow,84,,
nm10641645,Aminata Kane,150,,
nm10641648,Abdou Balde,150,,
nm1064250,Vladimir Karasyov,150,,
nm1064614,Jean-Michel Anctil,84,22-11-1966,
nm10647813,Jay Dub,150,,tt4566780
nm1064804,Dorman Borisman,150,,
nm1064815,Lionel Bourguet,150,,
nm1065122,Milena Dreißig,84,24-05-1975,
nm1065229,America Ferrera,84,18-04-1984,tt2386490
nm1065281,Franky G,84,30-10-1965,
nm1065291,Aleyda Gallardo,150,,
nm1065316,Rhett Giles,84,27-08-1973,
nm10653567,Amar,150,,
nm10653583,Abilasha,150,,
nm1065461,Jin Heo,150,,
nm1065585,Mi-hee Chang,84,08-12-1957,
nm1065664,Stana Katic,84,26-04-1978,
nm1065679,Thomas Kercmar,150,25-12-1963,tt5007434
nm1065704,Kumija Kim,84,11-10-1958,
nm10659033,Amber Havard,150,,
nm1065929,Elyas M Barek,84,29-05-1982,
nm10659453,Wislanda Louimat,150,,tt9056192
nm10659454,Mackenson Bijou,150,,tt9056192
nm10660486,Neil Young,150,,
nm1066175,Colm O Murchu,84,,tt5265980
nm10661975,Rio Raj,150,,
nm10662362,Néa Lüders,150,,
nm1066352,Leena Pöysti,150,29-05-1905,
nm1066382,Polo Ravales,150,27-06-1982,
nm1066396,Renjith,150,,tt6426832
nm1066490,John F. Schaffer,84,,
nm1066514,Barbara Scolaro,84,12-01-1966,"tt5204636,tt5655222,tt6902696"
nm1066739,Yukihiko Tsutsumi,150,03-11-1955,
nm1066795,Vijayaraghavan,150,,
nm1066974,Yû Aoi,84,17-08-1985,
nm10671870,Wen Xinyu,150,,
nm10671871,Wang Qilin,150,,
nm1067265,Laura Peterson,150,,
nm10674822,Ervin Doko,150,,tt10102350
nm10678441,Meezaan Jafri,150,,tt10305616
nm10679489,Ivi Brickell,150,,
nm1068186,M.J. Bassett,150,,
nm10683360,Dariya Barihashvili,150,,tt9431740
nm1068559,Pinky Amador,150,,tt7200370
nm1068631,Aleksey Barabash,150,,
nm1068777,Genevieve Buechner,84,10-11-1991,
nm1068793,Erzsi Bársony,150,10-12-1914,
nm10688934,Vladimir Sapin,150,,tt7817024
nm10689143,Anastasiya Grachyova,150,,tt9805504
nm1068981,Noaz Deshe,84,22-08-1977,tt3990782
nm1069034,Lara Dutta,84,16-04-1978,
nm1069075,Johan Fagerudd,150,,tt8553606
nm10695032,Chandani Grover,150,,
nm10695104,Chin-Hua Tseng,150,30-12-1997,tt10805432
nm1069559,Krisztián Kolovratnik,150,15-05-1977,tt5161018
nm1069584,Rie Kugimiya,84,30-05-1979,
nm1069587,Darshan Kumaar,84,,
nm10701655,Fyodor Bavtrikov,150,,
nm1070169,Natasha Romanova,150,,tt4866448
nm10702872,Sara Lopez,150,,
nm10703826,Mike Ramirez,150,,
nm10703942,Yannick Bono,150,,
nm1070407,Wataru Takahashi,150,,tt7994070
nm1070494,Satoshi Tsumabuki,84,13-12-1980,
nm1070561,Paolo Villaluna,150,,
nm10706694,K. Johnson,150,,
nm10708849,Issa Perica,150,,
nm10710518,Douglas Tiepre Krahô,150,,
nm10710519,Iasmin Kropej Krahô,150,,
nm10710520,Osmar Kwycaké Krahô,150,,
nm10711773,Srinivas Gundareddy,150,,
nm10711774,Gopi Krishna,150,,
nm10711775,Shilpa Mahendar,150,,
nm10711776,Priyanka Augustin,150,,
nm10711801,Bryan Mialoundama,150,,
nm10712064,Ruby O Donnell,150,,
nm10712277,Jane Patterson,150,,
nm10714658,Shalaka Apte,150,,
nm10715052,Nikki Marshall,150,,tt8359816
nm10715181,Randy Devine,150,,tt5996682
nm1071554,Toni Acosta,150,10-04-1972,
nm10715837,Vada Ashley,150,,tt10364402
nm1071617,Catherine Eaton,150,,tt4137714
nm10716842,Park Ah-Hyeong,150,,
nm1071946,Steven Teagle,150,,
nm1072411,Veronika Franz,150,18-05-1905,"tt6688354,tt7347846"
nm1072555,Morena Baccarin,84,02-06-1979,tt5463162
nm1072959,Gattlin Griffith,84,,
nm10730089,Prince Avarachan,150,,
nm10730090,Aswiny Gouri,150,,
nm10730091,Dj Thommi,150,,
nm1073348,Chikako Miyagi,150,26-11-1922,
nm1073837,Spanky Dustin Ward,150,25-08-1973,tt3714492
nm1073929,Álex García,84,14-11-1981,
nm10740029,Youssef Al Bassiouny,150,,
nm10741026,So-nee Jeon,150,,tt7738048
nm1074134,Christopher Jenkins,150,,
nm10743381,Karthik Venugopalan,150,,
nm10750162,Sri Pawar,150,,
nm1075208,Virginia Williams,84,19-03-1978,
nm10757787,H. SrinivasaDora,150,,"tt7335186,tt7711342"
nm1076043,Amy Bizjak,150,,
nm1076319,Michael D Ascenzo,150,12-06-1905,
nm1076340,Ciaron Davies,150,,
nm10764836,Monique Todd,150,,
nm10765166,Charles Nazarath,150,,
nm1076716,Tom Gustafson,150,,tt3710966
nm1076931,Mi-lyeong Jo,150,,
nm1076976,Ryô Kase,84,09-11-1974,
nm1077277,N. Maharajan,150,,
nm1077452,Kavita Munjal,150,,
nm1077681,Fuad Javadov,150,,
nm10777809,Austin Dan,150,,"tt9354674,tt8806546,tt8081566"
nm1077904,Engin Senkan,150,27-04-1905,
nm10782062,Chris Millward,150,,tt10498810
nm10782519,Bhairavi Athavle,150,,
nm1078399,Kazim Öz,150,,tt6123206
nm1078422,Hirofumi Arai,84,18-01-1979,
nm1078479,John Cena,84,23-04-1977,tt4701182
nm10786192,Xi Wang,150,,
nm1078628,Frédérique Bel,84,24-03-1975,
nm10787812,Anuj Sullere,150,,tt11134856
nm10795920,Abhudar-Al-Hasan,150,,
nm10795941,Pathy Aiyar,150,,
nm1079744,Douglas Kung,150,,
nm1079776,George Nolfi,150,,
nm1079857,Yong-nyeo Lee,150,,tt4016934
nm1079895,Robert McCourt,150,,
nm1079916,Oussama Nadir,150,,
nm10799725,V.J. Gopinath,150,,
nm10799726,Monica Chinnakotla,150,,tt10556036
nm1080143,John Rich,150,08-04-1905,
nm1080214,Dean Andrews,84,06-08-1963,
nm10803053,Anna Levit,150,,
nm1080413,John Conway,150,,
nm10805946,Nitaya Chaisriyaya,150,,
nm1080822,Chad Brummett,84,,
nm1081057,Marty Dew,84,,tt1677720
nm10813243,Bruno Bitenieks,150,,
nm10813251,Shabbir Mallick,150,,
nm10813386,Illuminati Dance Crew,150,,tt7773436
nm1081566,Akilas Karazisis,150,10-05-1905,
nm1081573,Philippe Katerine,150,08-12-1968,tt7476116
nm1081893,Kresimir Mikic,150,17-04-1974,tt8800384
nm10819445,Mariya Chuprynenko,150,,
nm10820788,Sambhu Das,150,,
nm10820789,Gautam Chakraborty,150,,
nm10820790,Mrinmoy Adhikari,150,,
nm1082204,Justin Reinsilber,84,,tt4788736
nm1082477,Omar Sy,84,20-01-1978,tt3371366
nm1082555,Ashu Trikha,150,,
nm1082616,George VanBuskirk,84,04-11-1971,
nm1082665,Hans-Jochen Wagner,84,20-12-1968,
nm10829550,Venkat Ramji,150,,tt10545484
nm10830326,Paulo Sousa,150,,tt10622790
nm1083271,Megan Fox,84,16-05-1986,
